date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140506T000000,562k,5,2.25,3040,8111,2,0,0,3,3040,0,1984,,17649 NE 129th Pl,Redmond,WA 98052,USA
20140506T000000,530k,5,2.5,2910,9636,1,0,0,4,1690,1220,1964,,3250 165th Ave SE,Bellevue,WA 98008,USA
20140506T000000,650k,5,3.5,3480,36615,2,0,0,4,2490,990,1983,,21809 SE 38th Pl,Issaquah,WA 98075,USA
20140506T000000,525k,3,2.5,2970,11985,1,0,0,3,1770,1200,1995,,21603 NE 29th St,Sammamish,WA 98074,USA
20140506T000000,484k,2,1.75,1660,6000,1,0,0,3,1160,500,1942,,4711 University View Pl NE,Seattle,WA 98105,USA
20140506T000000,725.126k,4,2.5,3200,12369,2,0,0,3,3200,0,1998,,14707 SE 84th St,Newcastle,WA 98059,USA
20140506T000000,360k,4,2,2680,18768,1,0,0,5,2680,0,1965,,31607-31633 44th Ave S,Auburn,WA 98001,USA
20140506T000000,78k,2,1,780,16344,1,0,0,1,780,0,1942,,4229 S 144th St,Tukwila,WA 98168,USA
20140506T000000,387k,3,1,1230,9568,1,0,0,5,1230,0,1962,,12116 SE 71st Pl,Newcastle,WA 98056,USA
20140506T000000,483.5k,4,2.5,2740,45732,2,0,0,3,2740,0,1995,,15418 216th Ave NE,Woodinville,WA 98077,USA
20140506T000000,910k,3,3.5,3020,4082,2,0,0,3,2080,940,1954,2004,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA
20140506T000000,465k,3,2.25,1970,11088,1,0,0,4,1180,790,1967,,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA
20140506T000000,655.5k,4,3.5,3380,8330,2,0,0,3,3380,0,2000,,1703 NW 200th Ln,Shoreline,WA 98177,USA
20140506T000000,345k,3,1,1110,6250,1,0,0,3,1110,0,1956,,3230 NE 95th St,Seattle,WA 98115,USA
20140506T000000,533k,5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,,7434 Winona Ave N,Seattle,WA 98103,USA
20140506T000000,385k,3,1.75,1900,5520,1,0,0,3,1280,620,1982,,5215 32nd Ave S,Seattle,WA 98118,USA
20140506T000000,675k,2,1,930,36478,1,0,2,3,930,0,1951,,4206 SE Newport Way,Bellevue,WA 98006,USA
20140506T000000,197k,3,1.75,1690,7735,1,0,0,4,1060,630,1976,,30020 43rd Pl S,Auburn,WA 98001,USA
20140506T000000,485k,3,2,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA
20140506T000000,1.87m,5,4,4510,15175,2,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA
20140506T000000,295k,3,2.25,1980,8000,1,0,0,4,1560,420,1974,,31966 36th Ave SW,Federal Way,WA 98023,USA
20140506T000000,499k,2,1.75,1170,2400,1,0,0,4,740,430,1903,,2112 N 50th St,Seattle,WA 98103,USA
20140506T000000,1.05m,3,2.5,2200,1970,2,0,0,3,1610,590,2008,,2516 Yale Ave E,Seattle,WA 98102,USA
20140506T000000,191k,3,1.5,800,8850,1,0,0,4,800,0,1959,,1003 SW 307th St,Federal Way,WA 98023,USA
20140506T000000,500k,3,2.5,1480,1171,3,0,0,3,1480,0,2006,,135 25th Ave E,Seattle,WA 98112,USA
20140506T000000,390k,5,3.75,2890,5000,1,0,0,3,1310,1580,2006,,3665 Renton Ave S,Seattle,WA 98144,USA
20140506T000000,979k,3,2.5,2690,4047,3,0,0,3,2690,0,2014,,7000 23rd Ave NW,Seattle,WA 98117,USA
20140506T000000,580k,4,3.25,3569,8327,2,0,0,3,3569,0,2013,,710 S 23rd St,Renton,WA 98055,USA
20140506T000000,369.95k,3,2,1270,1320,3,0,0,3,1270,0,2006,,8846 Midvale Ave N,Seattle,WA 98103,USA
20140506T000000,1.8m,5,5,4490,10279,2,0,0,3,3930,560,2013,,1435 104th Ave SE,Bellevue,WA 98004,USA
20140506T000000,776k,4,2.5,3040,6425,2,0,0,3,3040,0,2008,,16775 NE 86th Ct,Redmond,WA 98052,USA
20140507T000000,519.95k,3,2.25,1170,1249,3,0,0,3,1170,0,2014,,1749 NW 60th St,Seattle,WA 98107,USA
20140507T000000,255k,5,2.25,2060,8632,1,0,0,3,1030,1030,1962,,105 SW 129th St,Burien,WA 98146,USA
20140507T000000,495k,3,1,990,6000,1,0,0,3,990,0,1943,,5628 NE 59th St,Seattle,WA 98105,USA
20140507T000000,510k,4,2.5,2430,5203,2,0,0,3,2430,0,2003,,1028 NE 153rd Ct,Shoreline,WA 98155,USA
20140507T000000,1.15m,4,4,4460,103382,2,0,0,3,4460,0,2001,,25823 NE 30th Ct,Redmond,WA 98053,USA
20140507T000000,253k,3,1.75,1250,10122,1,0,0,3,1250,0,1994,,25502 Kanasket Dr,Black Diamond,WA 98010,USA
20140507T000000,503k,3,2.75,1540,6760,1,0,0,5,1210,330,1980,,9626 NE 129th Pl,Kirkland,WA 98034,USA
20140507T000000,275k,3,2.5,1600,7000,2,0,0,4,1600,0,1993,,21326 SE 277th Pl,Maple Valley,WA 98038,USA
20140507T000000,249k,3,1,1110,8423,1,0,0,3,1110,0,1952,,14613 6th Ave SW,Burien,WA 98166,USA
20140507T000000,310k,3,1.75,1840,10723,1,0,0,4,1220,620,1974,,19313 140th Pl SE,Renton,WA 98058,USA
20140507T000000,750k,3,2.75,2520,5401,1,0,0,4,1360,1160,1946,,2806 13th Ave W,Seattle,WA 98119,USA
20140507T000000,630k,3,2.5,2680,327135,2,0,0,3,2680,0,1995,,25339 SE 248th St,Ravensdale,WA 98051,USA
20140507T000000,599.999k,9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,,8809 Densmore Ave N,Seattle,WA 98103,USA
20140507T000000,758k,4,2.75,2410,9549,1,0,0,4,1780,630,1956,,10627 NE 45th St,Kirkland,WA 98033,USA
20140507T000000,248.5k,4,1.75,1720,10018,1,0,0,5,1720,0,1960,,16635 SE 268th St,Covington,WA 98042,USA
20140507T000000,310k,3,1.75,2070,37904,1,0,0,4,1420,650,1973,,19654 116th Ave SE,Kent,WA 98031,USA
20140507T000000,460k,3,2,1760,9055,2,0,0,4,1760,0,1985,,5003 159th Ct NE,Redmond,WA 98052,USA
20140507T000000,675k,3,1.75,1680,10500,1,0,0,4,1680,0,1959,,4 128th Ave SE,Bellevue,WA 98005,USA
20140507T000000,526k,2,2,1550,2400,1.5,0,0,4,1550,0,1900,,3845 Whitman Ave N,Seattle,WA 98103,USA
20140507T000000,560k,3,3,4120,60392,2,0,2,3,3180,940,1994,,32223 NE 88th St,Carnation,WA 98014,USA
20140507T000000,415k,4,3,1830,9548,2,0,0,3,1830,0,1991,,15204 88th Ave NE,Bothell,WA 98028,USA
20140507T000000,246k,3,1,1400,7410,1,0,0,3,1400,0,1944,,624 SW 137th St,Burien,WA 98166,USA
20140507T000000,314.5k,3,1.75,1870,12381,1,0,0,4,1870,0,1957,,29645 10th Pl S,Federal Way,WA 98003,USA
20140507T000000,3.2m,7,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,,1230 Warren Ave N,Seattle,WA 98109,USA
20140507T000000,420k,2,1.5,1040,3500,1.5,0,0,4,1040,0,1904,,1713 22nd Ave S,Seattle,WA 98144,USA
20140507T000000,535k,3,1.75,2720,149410,1.5,0,0,3,2720,0,1988,,33331 NE Lake Joy Rd,Carnation,WA 98014,USA
20140507T000000,350k,3,1,1010,9360,1,0,0,3,1010,0,1981,,9703 130th Ave NE,Kirkland,WA 98033,USA
20140507T000000,515k,3,1.75,1580,9147,1,0,1,4,1210,370,1967,,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
20140507T000000,749.95k,4,2.75,2600,6050,2,0,0,5,1960,640,1949,,4140 53rd Ave SW,Seattle,WA 98116,USA
20140507T000000,230k,3,2.5,1920,9180,2,0,0,3,1920,0,1988,,206 Oakesdale Ave SW,Renton,WA 98057,USA
20140507T000000,568k,3,2,2350,5080,1.5,0,0,3,1780,570,1929,,5531 Seward Park Ave S,Seattle,WA 98118,USA
20140507T000000,250k,1,1,1100,4373,1,0,0,2,820,280,1947,,232 SW 154th St,Burien,WA 98166,USA
20140507T000000,581k,4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA
20140507T000000,651k,3,2.5,3240,108366,2,0,0,4,3240,0,1991,,18611 SE 307th Ln,Kent,WA 98042,USA
20140507T000000,600k,3,2.5,2460,108900,1,0,0,4,1860,600,1977,,25525 SE 133rd St,Issaquah,WA 98027,USA
20140507T000000,500k,2,1,1010,3885,1.5,0,0,4,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,475k,2,1,820,2723,1,0,0,3,820,0,1921,,4602 Woodlawn Ave N,Seattle,WA 98103,USA
20140507T000000,352k,5,2.5,2420,8560,1,0,2,3,1620,800,1978,,3723 S Chicago St,Seattle,WA 98118,USA
20140507T000000,420k,3,2.25,1770,8165,2,0,0,3,1770,0,1977,,12921 79th Pl NE,Kirkland,WA 98034,USA
20140507T000000,428k,2,2,1350,3900,1,0,0,3,1350,0,2003,,232nd Way,Redmond,WA 98053,USA
20140507T000000,599k,3,1.75,1960,4788,1,0,0,4,1090,870,1920,,6253-6299 15th Ave NE,Seattle,WA 98115,USA
20140507T000000,492k,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA
20140507T000000,630k,2,2.25,2550,5663,1,0,0,3,1720,830,2011,,1225 N 41st Pl,Renton,WA 98056,USA
20140507T000000,900k,5,3.75,4130,226076,2,0,0,3,3170,960,1985,,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
20140507T000000,1.11m,4,1.5,2310,13300,1,0,0,3,1890,420,1950,,9724 NE 14th St,Clyde Hill,WA 98004,USA
20140507T000000,575k,4,2,1650,5000,1,0,0,3,1650,0,1955,,6708 14th Ave NW,Seattle,WA 98117,USA
20140507T000000,705k,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA
20140507T000000,940k,4,2.25,1890,5940,1,0,1,3,1470,420,1963,,1234 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,313k,3,1.75,2190,8000,1,0,0,4,2190,0,1967,,32631 39th Ave SW,Federal Way,WA 98023,USA
20140507T000000,618.08k,3,2.5,2030,6500,2,0,0,3,2030,0,1988,,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
20140507T000000,640k,3,3,2270,5175,2,0,0,3,2130,140,2002,,1200 N 27th Pl,Renton,WA 98056,USA
20140507T000000,485k,3,2,1610,4160,1,0,0,4,1010,600,1917,,4313 SW Willow St,Seattle,WA 98136,USA
20140507T000000,300k,2,1,760,3001,1,0,0,3,760,0,1913,,1761 17th Ave S,Seattle,WA 98144,USA
20140507T000000,379.5k,2,1,1640,17335,1,0,0,3,840,800,1978,,3301-3389 289th Ave NE,Redmond,WA 98053,USA
20140507T000000,265k,5,1.5,1500,7112,1,0,0,5,760,740,1920,,14901-14999 12th Ave SW,Burien,WA 98166,USA
20140507T000000,339.95k,3,2.25,1630,12295,2,0,0,4,1630,0,1985,,19501 135th Ave SE,Renton,WA 98058,USA
20140507T000000,1.5m,6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,,903 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,1.34m,3,3,2960,5500,2,0,2,3,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,USA
20140507T000000,500k,3,2.5,1940,37565,1,0,0,4,1940,0,1987,,20821 SE 135th St,Issaquah,WA 98027,USA
20140507T000000,239.9k,3,2,1410,7566,1,0,0,3,1410,0,1985,,11907 SE 261st Pl,Kent,WA 98030,USA
20140507T000000,314.95k,3,1,1040,16986,1,0,0,4,1040,0,1968,,18227 SE 135th St,Renton,WA 98059,USA
20140507T000000,361.28k,2,1,820,6400,1,0,0,4,820,0,1944,,5902 37th Ave SW,Seattle,WA 98126,USA
20140507T000000,100k,2,1,910,22000,1,0,0,3,910,0,1956,,138 Seattle Blvd S,Algona,WA 98001,USA
20140507T000000,540k,7,5.75,3700,7647,2,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
20140507T000000,480.5k,4,2.5,2180,11200,1,0,0,4,2180,0,1968,,18911 NE 165th Pl,Woodinville,WA 98072,USA
20140507T000000,280k,3,2.5,1600,4271,2,0,0,3,1600,0,2000,,5146 S 303rd Pl,Auburn,WA 98001,USA
20140507T000000,440k,3,1.75,1500,6180,1,0,0,4,1060,440,1947,,3827 39th Ave S,Seattle,WA 98118,USA
20140507T000000,675k,4,4,3680,18804,2,0,0,3,3680,0,1990,,1223-1237 244th Ave NE,Sammamish,WA 98074,USA
20140507T000000,530k,3,1,1340,4284,1,0,0,3,1080,260,1910,,4703-4707 4th Ave NE,Seattle,WA 98105,USA
20140507T000000,560k,3,2,1860,13374,1,0,0,3,1860,0,1985,,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
20140507T000000,775k,3,2,2540,7200,1.5,0,3,4,1600,940,1905,,517 32nd Ave S,Seattle,WA 98144,USA
20140507T000000,160k,2,1,1040,13100,1,0,0,5,1040,0,1912,,733 1st Ave N,Kent,WA 98032,USA
20140507T000000,209.95k,3,1.5,1380,11130,1,0,0,3,1380,0,1960,,32016 8th Ave S,Federal Way,WA 98003,USA
20140507T000000,226.5k,3,1.75,1640,10762,1,0,0,3,1130,510,1988,,27000-27080 201st Ave SE,Covington,WA 98042,USA
20140507T000000,380k,5,1.75,3000,6000,1,0,0,5,1500,1500,1958,,8514 S 124th St,Seattle,WA 98178,USA
20140507T000000,409.5k,4,2.75,2140,13000,1,0,0,3,1320,820,1968,,19302 65th Pl NE,Kenmore,WA 98028,USA
20140507T000000,690k,3,2,1760,6428,1,0,0,4,980,780,1942,,2145 Condon Way W,Seattle,WA 98199,USA
20140507T000000,405k,3,2.25,1660,8307,1,0,0,4,1660,0,1961,,605 N 178th St,Shoreline,WA 98133,USA
20140507T000000,375k,3,2.5,1830,13042,2,0,0,3,1830,0,1990,,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
20140507T000000,794.154k,4,2,2210,8556,1,0,1,4,1210,1000,1954,,3235 30th Ave W,Seattle,WA 98199,USA
20140507T000000,335k,3,2,1570,7200,1,0,0,4,1570,0,1952,,1249 NE 168th St,Shoreline,WA 98155,USA
20140507T000000,185k,4,1,1490,6600,1,0,0,3,1490,0,1969,,13248 Occidental Ave S,Burien,WA 98168,USA
20140507T000000,245k,3,1.5,1260,1270,2,0,0,3,1040,220,2005,,11304 Corliss Ave N,Seattle,WA 98133,USA
20140507T000000,1.5325m,5,4.5,4270,8076,2,0,0,3,3400,870,2007,,11017 101st Pl NE,Kirkland,WA 98033,USA
20140507T000000,1.04m,4,3.5,3900,8391,2,0,0,3,3900,0,2006,,10908 101st Pl NE,Kirkland,WA 98033,USA
20140507T000000,535k,3,2.5,2280,2289,2,0,0,3,1880,400,2006,,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA
20140507T000000,425k,2,2.5,1150,1027,3,0,0,3,1150,0,2008,,3631 Greenwood Ave N,Seattle,WA 98103,USA
20140507T000000,305.45k,3,2.5,1600,3573,2,0,0,3,1600,0,2013,,2821 NE 16th St,Renton,WA 98056,USA
20140507T000000,495k,4,2.75,2656,21195,2,0,0,3,2656,0,2014,,31898 50th Pl S,Auburn,WA 98001,USA
20140507T000000,365k,5,2.75,2410,5003,1,0,0,3,1410,1000,2008,,7956 46th Ave S,Seattle,WA 98118,USA
20140507T000000,417.25k,3,2.25,1606,1452,3,0,0,3,1606,0,2009,,12303 Sand Point Way NE,Seattle,WA 98125,USA
20140507T000000,339.95k,2,1,820,681,3,0,0,3,820,0,2006,,513 N 46th St,Seattle,WA 98103,USA
20140507T000000,610.95k,3,3,1680,1570,3,0,0,3,1680,0,2014,,4117 Whitman Ave N,Seattle,WA 98103,USA
20140508T000000,615k,2,1,1540,6872,1,0,0,4,820,720,1946,,2814 13th Ave W,Seattle,WA 98119,USA
20140508T000000,403k,3,2.75,2090,8354,2,0,0,3,2090,0,2012,,27930 NE 147th Pl,Duvall,WA 98019,USA
20140508T000000,980k,5,2.5,3160,11470,1,0,0,4,1780,1380,1971,,7401 92nd Pl SE,Mercer Island,WA 98040,USA
20140508T000000,258k,4,1.75,1730,8320,1,0,0,3,1230,500,1977,,30633 21st Ave SW,Federal Way,WA 98023,USA
20140508T000000,533k,3,1,1670,4080,1,0,0,3,1170,500,1967,,544 NE 84th St,Seattle,WA 98115,USA
20140508T000000,537.5k,4,2.5,2550,4630,2,0,0,3,2550,0,2005,,1825 251st Pl SE,Sammamish,WA 98075,USA
20140508T000000,830k,5,3,3040,9601,1,0,0,5,1970,1070,1968,,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
20140508T000000,712k,3,1,1250,4620,1.5,0,0,4,1150,100,1900,,3612 Interlake Ave N,Seattle,WA 98103,USA
20140508T000000,307k,3,1.75,1890,13860,1,0,0,5,1890,0,1966,,14405 SE 208th St,Kent,WA 98042,USA
20140508T000000,82.5k,2,1,520,22334,1,0,0,2,520,0,1951,,2802-2804 S 138th St,SeaTac,WA 98168,USA
20140508T000000,262k,4,2.5,2020,6236,2,0,0,3,2020,0,2002,,434 Pullman Ave,Algona,WA 98001,USA
20140508T000000,753.888k,4,2.5,2660,5500,2,0,2,3,2660,0,2003,,1669 28th Ave NE,Issaquah,WA 98029,USA
20140508T000000,134k,2,1.5,980,5000,2,0,0,3,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,USA
20140508T000000,402k,3,2.5,1960,8000,1,0,0,4,1290,670,1977,,12207 NE 139th Pl,Kirkland,WA 98034,USA
20140508T000000,205k,2,1,720,5040,1,0,0,3,720,0,1955,,8448 Delridge Way SW,Seattle,WA 98106,USA
20140508T000000,553.65k,2,2.5,1360,1349,2,0,0,3,1050,310,1997,,624 Lake Washington Blvd E,Seattle,WA 98112,USA
20140508T000000,559.95k,2,2,1870,4950,1,0,0,3,1870,0,2006,,23733 NE Salal Pl,Redmond,WA 98053,USA
20140508T000000,260k,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,,24345 35th Pl S,Kent,WA 98032,USA
20140508T000000,270k,4,2.5,1810,6509,2,0,0,3,1810,0,1994,,14816 SE 278th St,Kent,WA 98042,USA
20140508T000000,295k,2,1.75,2200,89298,1,0,0,3,1100,1100,1973,,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
20140508T000000,719k,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,,4022 SW Walker St,Seattle,WA 98116,USA
20140508T000000,266k,3,2.5,1940,8547,1,0,0,3,1460,480,1989,,28123 123rd Pl SE,Kent,WA 98030,USA
20140508T000000,325.9k,4,2.5,2320,6270,2,0,0,3,2320,0,2004,,15020 SE 281st St,Kent,WA 98042,USA
20140508T000000,545k,3,2.25,1780,191228,2,0,2,3,1780,0,1988,,44400 SE 159th St,North Bend,WA 98045,USA
20140508T000000,647.5k,4,1.75,2060,26036,1,0,0,4,1160,900,1947,,17622 12th Ave SW,Normandy Park,WA 98166,USA
20140508T000000,1.039m,4,1,3410,5000,2,0,0,5,2190,1220,1910,,2509 33rd Ave S,Seattle,WA 98144,USA
20140508T000000,569k,4,2.25,2250,41688,2,0,0,3,2250,0,1980,,7304 217th Pl NE,Redmond,WA 98053,USA
20140508T000000,589.9k,2,3,3160,66646,2,0,0,3,3160,0,1993,,22819 NE 166th St,Woodinville,WA 98077,USA
20140508T000000,246k,3,1.75,1390,7399,1,0,0,4,1390,0,1975,,11921 SE 205th St,Kent,WA 98031,USA
20140508T000000,515k,2,1,1060,4960,1,0,0,3,1060,0,1926,,8230 Corliss Ave N,Seattle,WA 98103,USA
20140508T000000,207k,3,1,1490,8995,1,0,0,4,1490,0,1954,,12612 23rd Ave S,Seattle,WA 98168,USA
20140508T000000,780k,4,1.75,2480,9195,1,0,0,3,1390,1090,1950,,3002 109th Ave SE,Bellevue,WA 98004,USA
20140508T000000,489.99k,5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,,13711 SE 251 Pl,Kent,WA 98042,USA
20140508T000000,335k,3,1.5,2240,87625,1.5,0,0,2,1480,760,1980,,18748 SE 330th St,Auburn,WA 98092,USA
20140508T000000,295k,3,2.5,1920,7229,2,0,0,3,1920,0,1993,,1914 S 375th St,Federal Way,WA 98003,USA
20140508T000000,385k,3,1.75,1890,9920,1,0,0,3,1230,660,1944,,14317 22nd Ave NE,Seattle,WA 98125,USA
20140508T000000,350k,4,1.75,2250,13515,1,0,0,4,2150,100,1940,,468 Scenic Way,Kent,WA 98030,USA
20140508T000000,235k,2,1,1270,3008,1,0,0,4,650,620,1923,,4305 S Webster St,Seattle,WA 98118,USA
20140508T000000,358k,2,1.5,960,1808,2,0,0,3,960,0,1993,,1816 26th Ave,Seattle,WA 98122,USA
20140508T000000,716.5k,4,2.5,3290,6465,2,0,0,3,3290,0,2002,,1031 272nd Pl SE,Sammamish,WA 98075,USA
20140508T000000,228k,4,1.75,2000,6120,1,0,0,3,1100,900,1965,,5933 S Eastwood Dr,Seattle,WA 98178,USA
20140508T000000,405k,2,1,1020,8155,1,0,0,4,1020,0,1948,,13221 3rd Ave NW,Seattle,WA 98177,USA
20140508T000000,538k,4,1.75,1840,9600,1,0,0,3,1220,620,1967,,5524 161st Pl NE,Redmond,WA 98052,USA
20140508T000000,530k,3,1.75,1980,6760,1,0,0,4,1980,0,1973,,3220 170th Ave NE,Bellevue,WA 98008,USA
20140508T000000,1.75m,6,3,3510,5760,2.5,0,0,4,3510,0,1906,,806 15th Ave E,Seattle,WA 98112,USA
20140508T000000,636k,2,1.75,1230,3600,1.5,0,0,5,1230,0,1925,,2561 3rd Ave W,Seattle,WA 98119,USA
20140508T000000,535k,4,2.5,2280,65836,2,0,0,3,2280,0,2004,,13812 196th Ave NE,Woodinville,WA 98077,USA
20140508T000000,1.5m,3,1.75,2430,12757,1,0,2,4,1340,1090,1952,,9842 Vineyard Crest,Bellevue,WA 98004,USA
20140508T000000,868.5k,3,2.5,2920,3942,3,0,0,3,2920,0,2008,,1012 N 42nd Pl,Renton,WA 98056,USA
20140508T000000,530k,4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,,8013 20th Ave NE,Seattle,WA 98115,USA
20140508T000000,450k,3,2,1510,43560,1,0,0,3,1510,0,1954,,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
20140508T000000,230k,3,1.75,950,6000,1,0,0,3,790,160,1939,,1237 S Sullivan St,Seattle,WA 98108,USA
20140508T000000,229k,3,2.5,1190,3000,2,0,0,3,1190,0,2002,,12227 47th Ave S,Tukwila,WA 98178,USA
20140508T000000,1.051m,4,3,2920,33976,1,0,3,5,1460,1460,1964,,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA
20140508T000000,437k,3,1.75,1310,9282,1,0,0,4,1310,0,1976,,17128 NE 92nd St,Redmond,WA 98052,USA
20140508T000000,1.307m,5,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,365 Halladay St,Seattle,WA 98109,USA
20140508T000000,595k,3,2.5,1750,3354,2,0,0,4,1750,0,1991,,10621 NE 107th Pl,Kirkland,WA 98033,USA
20140508T000000,660k,3,1.75,1320,5750,1.5,0,0,5,1320,0,1918,,2121 46th Ave SW,Seattle,WA 98116,USA
20140508T000000,347.5k,4,2.5,2460,7350,2,0,0,3,2460,0,1989,,32817 10th Pl SW,Federal Way,WA 98023,USA
20140508T000000,524k,3,2.25,2430,73151,1,0,0,3,2430,0,1974,,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA
20140508T000000,297.95k,3,2,1240,10800,1,0,0,3,1240,0,1967,2010,17109 139th Pl SE,Renton,WA 98058,USA
20140508T000000,245k,3,1.5,1260,7964,1,0,0,4,1260,0,1955,,168 S 192nd Pl,Des Moines,WA 98148,USA
20140508T000000,543.2k,6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,,15451 22nd Ave SW,Burien,WA 98166,USA
20140508T000000,1.25m,4,3.25,3820,24166,2,0,1,4,3310,510,1990,,8565 E Mercer Way,Mercer Island,WA 98040,USA
20140508T000000,413.45k,3,2.5,1540,1614,3,0,0,3,1470,70,2008,,9202A Interlake Ave N,Seattle,WA 98103,USA
20140508T000000,330k,2,2,1550,435600,1.5,0,0,2,1550,0,1972,,36521 SE 94th St,Snoqualmie,WA 98065,USA
20140508T000000,424.5k,3,1.75,1460,7700,1,0,0,3,1460,0,1979,,15917 NE 109th Way,Redmond,WA 98052,USA
20140508T000000,230k,3,1,1390,16000,1,0,0,4,1390,0,1960,,322 9th Ave N,Algona,WA 98001,USA
20140508T000000,930k,3,3.25,2640,4080,2,0,0,3,1840,800,1912,2000,4714 Thackeray Pl NE,Seattle,WA 98105,USA
20140508T000000,211k,4,1,2100,9200,1,0,0,3,1050,1050,1959,,14070 Military Rd S,Tukwila,WA 98168,USA
20140508T000000,349k,3,1.75,1590,9620,1,0,0,3,1590,0,1988,,4924 SE 2nd Pl,Renton,WA 98059,USA
20140508T000000,835k,4,2,1910,6960,1.5,0,0,5,1910,0,1941,,744 N 83rd St,Seattle,WA 98103,USA
20140508T000000,988.5k,3,2.75,2015,16807,2,1,4,3,2015,0,2007,,2973-3563 SW 172nd St,Burien,WA 98166,USA
20140508T000000,785k,3,2.75,3010,1842,2,0,0,3,3010,0,2011,,2868 258th Pl SE,Sammamish,WA 98075,USA
20140508T000000,500k,3,1.75,1410,1197,3,0,0,3,1410,0,2012,,4010 Linden Ave N,Seattle,WA 98103,USA
20140508T000000,499k,2,1.5,1110,957,2,0,0,3,930,180,2005,,1417 4th Ave W,Seattle,WA 98119,USA
20140508T000000,375k,6,2.25,3206,5793,2,0,0,3,3206,0,2012,,25921-25929 35th Pl S,Kent,WA 98032,USA
20140508T000000,321.95k,2,1.25,860,1277,2,0,0,3,860,0,2007,,2113 15th Ave S,Seattle,WA 98144,USA
20140508T000000,494k,3,2.5,2310,4729,2,0,0,3,2310,0,2011,,7630 Todd Pl,Kenmore,WA 98028,USA
20140508T000000,441.75k,2,1.5,1020,1060,3,0,0,3,1020,0,2008,,743 N 71st St,Seattle,WA 98103,USA
20140508T000000,438k,2,1,980,1179,2,0,0,3,980,0,2010,,2050 14th Ave W,Seattle,WA 98119,USA
20140509T000000,985k,4,2.25,4230,37769,2,0,0,3,4230,0,1989,,19505 NE 143rd St,Woodinville,WA 98077,USA
20140509T000000,428.75k,3,1,1620,30736,1.5,0,0,4,1620,0,1911,1977,16528 SE Newport Way,Bellevue,WA 98006,USA
20140509T000000,352k,3,2.25,1640,11050,1,0,0,4,1640,0,1972,,14513-14521 164th Pl SE,Renton,WA 98059,USA
20140509T000000,839.9k,4,3.5,3810,13592,1,0,1,3,2560,1250,2013,,2411 Meadow Ave N,Renton,WA 98056,USA
20140509T000000,765k,4,2.75,2790,10819,2,0,0,3,2790,0,1996,,19490 SE 57th Pl,Issaquah,WA 98027,USA
20140509T000000,460k,4,1.75,1750,5500,1.5,0,0,5,1050,700,1926,,7021 24th Ave NW,Seattle,WA 98117,USA
20140509T000000,224.5k,4,1,1430,8355,1.5,0,0,4,1430,0,1983,,31714 125th Pl SE,Auburn,WA 98092,USA
20140509T000000,254k,3,2.5,1850,4597,2,0,0,3,1850,0,2003,,15407 SE 252nd Pl,Covington,WA 98042,USA
20140509T000000,255k,2,1,960,28717,1,0,0,4,960,0,1984,,29805-29821 129th Pl SW,Vashon,WA 98070,USA
