,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price_Z,price_MM,price_Log
138,20140505T000000,800000,3,2.5,3240,7857,2.0,0,0.0,3.0,3240,0,1994,,22721-22727 SE 27th St,Sammamish,WA 98075,USA,0.6466649771465014,0.10337175173598684,13.592367006650065
139,20140505T000000,249950,3,2.0,1550,15040,1.0,0,0.0,4.0,1550,0,1958,,18027 SE 128th St,Renton,WA 98059,USA,-0.8199450732524353,0.024618798768702127,12.429016176841717
140,20140505T000000,210000,5,2.0,2050,10200,1.0,0,0.0,3.0,1430,620,1956,,20927-20999 2nd Ave S,Des Moines,WA 98198,USA,-0.9264646105916545,0.01889899062209177,12.254862809699606
141,20140505T000000,497300,6,2.75,3200,9200,1.0,0,2.0,4.0,1600,1600,1953,,12271 Marine View Dr SW,Burien,WA 98146,USA,-0.16043049100322707,0.06003293005941728,13.11694874470283
142,20140505T000000,1425000,2,2.5,2220,4000,2.0,0,0.0,3.0,2220,0,2000,,1857 41st Ave E,Seattle,WA 98112,USA,2.3131158116148867,0.1928556088481638,14.169682371684887
143,20140505T000000,585000,2,1.0,1770,8640,1.5,0,0.0,3.0,1520,250,1949,,353 NW 88th St,Seattle,WA 98117,USA,0.07340589008937679,0.07258930488939795,13.279367126213993
144,20140505T000000,615000,4,1.75,2300,11700,1.0,0,0.0,4.0,1960,340,1977,,18427 NE 26th Way,Redmond,WA 98052,USA,0.1533955301438593,0.07688453003078245,13.329377546788654
145,20140505T000000,618500,3,2.0,1800,5000,1.0,0,0.0,4.0,1080,720,1942,,2803 NE 62nd St,Seattle,WA 98115,USA,0.16272765481688226,0.07738563963061064,13.335052470814679
146,20140505T000000,487585,4,1.75,2010,9211,1.0,0,0.0,3.0,1470,540,1977,,13313 127th Pl NE,Kirkland,WA 98034,USA,-0.18633380277420364,0.0586419929844656,13.097219913195639
147,20140505T000000,509900,3,2.5,1790,2700,2.0,0,0.0,3.0,1790,0,2010,,4532 185th Ave SE,Issaquah,WA 98027,USA,-0.1268348421803444,0.06183692461879877,13.141969907043247
148,20140505T000000,631625,4,2.5,2440,6651,2.0,0,0.0,3.0,2440,0,2014,,9288-9358 Holman Rd NW,Seattle,WA 98117,USA,0.19772312234071834,0.07926480062996635,13.35605114259421
149,20140505T000000,555000,3,2.5,1940,3211,2.0,0,0.0,3.0,1940,0,2009,,4509 185th Ave SE,Issaquah,WA 98027,USA,-0.006583749965105718,0.06829407974801346,13.226723392728571
150,20140505T000000,340000,2,1.5,1160,1438,2.0,0,0.0,3.0,1160,0,2001,,1318 29th Ave S,Seattle,WA 98144,USA,-0.5798428370222303,0.037511632901424584,12.736700896592344
151,20140505T000000,830000,4,2.5,3400,9692,2.0,0,0.0,3.0,3400,0,2007,,12001 173rd Pl NE,Redmond,WA 98052,USA,0.7266546172009839,0.10766697687737133,13.62918097977278
152,20140505T000000,890000,4,4.25,4420,5750,2.0,0,0.0,3.0,3410,1010,2006,,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,0.8866338973099489,0.11625742716014031,13.698976741708323
153,20140505T000000,366750,3,3.0,1571,2017,3.0,0,0.0,3.0,1571,0,2008,,14359 19th Ave NE,Seattle,WA 98125,USA,-0.5085187413069834,0.04134154198582576,12.812435696005227
154,20140505T000000,415000,3,2.25,1620,998,2.5,0,0.0,3.0,1540,80,2010,,935 4th Ave NE,Issaquah,WA 98029,USA,-0.37986873688602407,0.048249695754885816,12.936033799212835
155,20140505T000000,416286,3,2.5,1408,989,3.0,0,0.0,3.0,1408,0,2005,,7809 12th Ave NE,Seattle,WA 98115,USA,-0.3764398476490219,0.04843381773927983,12.939127803023537
156,20140505T000000,478000,3,2.5,3040,4535,2.0,0,0.0,3.0,3040,0,2007,,2027 Ferndale Ave NE,Renton,WA 98056,USA,-0.21189049277161082,0.05726966855179325,13.077366011473593
157,20140505T000000,890000,5,3.5,4490,6000,2.0,0,0.0,3.0,3200,1290,2006,,792 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,0.8866338973099489,0.11625742716014031,13.698976741708323
158,20140505T000000,419190,2,2.5,1590,1426,2.0,0,0.0,3.0,1590,0,2014,,1273 NE Hickory Ln,Issaquah,WA 98029,USA,-0.368696850491748,0.04884959553296585,12.946079556742603
159,20140505T000000,712198,4,2.5,2450,4247,2.0,0,0.0,3.0,2450,0,2013,,17122 NE 117th St,Redmond,WA 98052,USA,0.4125566312777123,0.09080077314052545,13.476111241621927
160,20140506T000000,397000,4,2.0,1440,7680,1.0,0,0.0,3.0,1200,240,1971,,10601 NE 138th Pl,Kirkland,WA 98034,USA,-0.4278625209187136,0.045672560670055116,12.891691559669328
161,20140506T000000,450000,2,2.0,1100,3000,1.5,0,0.0,3.0,1100,0,1912,2005.0,412 NW 70th St,Seattle,WA 98117,USA,-0.28654749015579445,0.05326079175316773,13.017002861746503
162,20140506T000000,353000,3,1.0,1350,7740,1.0,0,0.0,4.0,860,490,1947,,11051 35th Ave NE,Seattle,WA 98125,USA,-0.545180659665288,0.03937289712935786,12.774223335915433
163,20140506T000000,609000,4,2.5,2150,37981,2.0,0,0.0,3.0,2150,0,1985,,18114 NE 136th St,Redmond,WA 98052,USA,0.1373976021329628,0.07602548500250556,13.319573546692034
164,20140506T000000,234000,3,1.75,1490,8366,1.0,0,0.0,4.0,1010,480,1975,,25305 151st Pl SE,Covington,WA 98042,USA,-0.8624728985480685,0.022335170735199368,12.363076394339839
165,20140506T000000,561000,3,2.0,2000,7000,2.0,0,0.0,3.0,2000,0,1916,1986.0,6422 Marshall Ave SW,Seattle,WA 98136,USA,0.009414178045790781,0.06915312477629036,13.237476184504834
166,20140506T000000,469000,2,1.0,1030,4400,1.0,0,0.0,3.0,1030,0,1924,,310 NW 72nd St,Seattle,WA 98117,USA,-0.23588738478795557,0.0559811010093779,13.058358047428417
167,20140506T000000,329350,2,1.0,720,6687,1.0,0,0.0,3.0,720,0,1942,,9712 4th Ave NW,Seattle,WA 98117,USA,-0.6082391592415716,0.035986827976233086,12.70487629406884
168,20140506T000000,488000,5,2.0,2020,5000,1.5,0,0.0,4.0,2020,0,1938,,9020-9024 11th Ave NW,Seattle,WA 98117,USA,-0.18522727942011663,0.05870141026558808,13.098070684835283
169,20140506T000000,279900,3,1.75,1580,8151,1.0,0,1.0,4.0,1100,480,1962,,1629 S 261st Pl,Des Moines,WA 98198,USA,-0.7400887492647102,0.028906865201517647,12.542187675503545
170,20140506T000000,606000,4,2.5,2110,13850,2.0,0,0.0,3.0,2110,0,1987,,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,0.12939863812751454,0.0755959624883671,13.314635265051452
171,20140506T000000,312000,4,2.0,1300,7054,1.0,0,0.0,3.0,1300,0,1950,2013.0,2815 SW 107th St,Seattle,WA 98146,USA,-0.654499834406414,0.033502756102799056,12.65075846679162
172,20140506T000000,650000,3,1.5,1630,7475,1.0,0,1.0,3.0,1160,470,1940,,6009 52nd Ave NE,Seattle,WA 98115,USA,0.24671677687408888,0.08189562602906436,13.38472764187182
173,20140506T000000,1135000,4,2.75,3370,8103,1.0,0,3.0,3.0,1970,1400,1970,2014.0,3922 SW Henderson St,Seattle,WA 98136,USA,1.539882624421556,0.1513350991481137,13.94214320889764
174,20140506T000000,325000,4,2.5,1890,6156,1.0,0,0.0,3.0,980,910,1980,,5631 17th Ave SW,Seattle,WA 98106,USA,-0.6198376570494716,0.03536402033073233,12.691580461311874
175,20140506T000000,425000,4,2.0,1520,7983,1.0,0,0.0,5.0,1520,0,1967,,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,-0.3532055235345299,0.049681437468680645,12.959844447906553
176,20140506T000000,219000,2,1.0,900,5160,1.0,0,0.0,3.0,900,0,1952,,8652 17th Ave SW,Seattle,WA 98106,USA,-0.9024677185753097,0.020187558164507118,12.296827008798639
177,20140506T000000,250000,3,1.0,1050,6874,1.0,0,0.0,3.0,1050,0,1954,,18305 Dayton Ave N,Shoreline,WA 98133,USA,-0.8198117571856778,0.024625957477271095,12.429216196844383
178,20140506T000000,390000,3,1.75,1260,6500,1.0,0,0.0,4.0,1260,0,1966,,1415 168th Ave NE,Bellevue,WA 98008,USA,-0.44652677026475945,0.044670341470398736,12.873902018105829
179,20140506T000000,475000,6,3.0,3470,117612,1.5,0,0.0,3.0,3470,0,1924,,19007 80th Ave NE,Kenmore,WA 98028,USA,-0.21988945677705907,0.05684014603765481,13.071070083016778
180,20140506T000000,736000,4,2.5,2290,12047,2.0,0,0.0,4.0,2290,0,1988,,17435 SE 47th St,Bellevue,WA 98006,USA,0.4760204116969387,0.0942086047676999,13.508985397711013
181,20140506T000000,407000,4,2.25,2810,23400,1.0,0,1.0,3.0,1710,1100,1958,,23024-23198 17th Ave S,Des Moines,WA 98198,USA,-0.4011993075672194,0.04710430238384995,12.916568464424731
182,20140506T000000,272000,3,2.5,1650,13816,2.0,0,0.0,3.0,1650,0,1998,,32000-32072 NE 55th St,Carnation,WA 98014,USA,-0.7611526878123906,0.027775789247619725,12.513557345278134
183,20140506T000000,362000,3,2.25,1640,14374,1.0,0,0.0,4.0,1140,500,1963,,17253 Ambaum Blvd S,Burien,WA 98148,USA,-0.5211837676489431,0.04066146467177321,12.799399490807907
184,20140506T000000,535000,3,2.5,1850,10109,2.0,0,0.0,3.0,1850,0,1991,,8409 NE 129th Pl,Kirkland,WA 98034,USA,-0.059910176668094055,0.0654305963204238,13.190022025878143
185,20140506T000000,284000,4,2.5,2000,5390,2.0,0,0.0,3.0,2000,0,2003,,25434 160th Ave SE,Kent,WA 98042,USA,-0.7291568317905976,0.029493879304173527,12.556729517143344
186,20140506T000000,367500,3,1.5,1410,9647,1.0,0,0.0,3.0,1410,0,1961,,18048 3rd Ave NW,Shoreline,WA 98177,USA,-0.5065190003056214,0.04144892261436037,12.814478597635029
187,20140506T000000,379900,4,1.75,1500,11600,1.0,0,0.0,4.0,1000,500,1955,,15007 75th Ave NE,Kenmore,WA 98028,USA,-0.4734566157497686,0.04322428233946596,12.847663339175718
188,20140506T000000,520000,3,2.5,2460,54885,2.0,0,0.0,4.0,2460,0,1980,,5424 NE 10th St,Renton,WA 98059,USA,-0.0999049966953353,0.06328298374973156,13.16158409055761
189,20140506T000000,175000,3,1.0,1010,7034,1.0,0,0.0,3.0,1010,0,1954,,207 NW 5th St,Renton,WA 98057,USA,-1.019785857321884,0.013887894623809864,12.072541252905651
190,20140506T000000,460000,2,2.25,1230,929,2.0,0,0.0,3.0,1020,210,2004,,100 24th Ave E,Seattle,WA 98112,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
191,20140506T000000,345000,4,2.5,2331,3826,2.0,0,0.0,3.0,2331,0,2007,,11853 SE 176th Ct,Renton,WA 98058,USA,-0.5665112303464832,0.038227503758322,12.751299696013497
192,20140506T000000,455000,5,2.5,2240,7770,1.0,0,0.0,3.0,1340,900,1978,,12633 NE 133rd Pl,Kirkland,WA 98034,USA,-0.2732158834800474,0.05397666261006514,13.028052697933088
193,20140506T000000,610000,4,3.0,2450,10117,1.0,0,0.0,5.0,1580,870,1967,,15607 SE 42nd Ct,Bellevue,WA 98006,USA,0.1400639234681122,0.07616865917388503,13.321214236149494
194,20140506T000000,563000,4,3.0,3100,15480,2.0,0,0.0,3.0,2400,700,1996,,7422 NE 163rd St,Kenmore,WA 98028,USA,0.014746820716089615,0.06943947311904933,13.241034907121827
195,20140506T000000,612500,4,2.0,2060,5000,1.0,0,0.0,3.0,1030,1030,1949,2013.0,1708 NW 96th St,Seattle,WA 98117,USA,0.14672972680598576,0.07652659460233374,13.32530422140102
196,20140506T000000,218000,3,1.75,1850,7684,1.0,0,0.0,3.0,1320,530,1979,,33945 28th Pl SW,Federal Way,WA 98023,USA,-0.9051340399104592,0.02004438399312764,12.292250341771226
197,20140506T000000,404000,4,1.75,1840,10720,1.0,0,0.0,3.0,960,880,1958,,16020 SE 2nd St,Bellevue,WA 98008,USA,-0.40919827157266764,0.046674779869711504,12.909170156943286
198,20140506T000000,860000,4,2.0,3740,32417,2.0,0,0.0,3.0,3740,0,2000,,24507 NE 77th Pl,Redmond,WA 98053,USA,0.8066442572554664,0.11196220201875583,13.664687668229691
199,20140506T000000,136500,3,1.5,1420,8580,1.0,0,0.0,3.0,1420,0,1962,,32827 22nd Ave SW,Federal Way,WA 98023,USA,-1.1224392287251366,0.008375689025699762,11.824079893607152
200,20140506T000000,313950,3,1.0,1510,6083,1.0,0,0.0,4.0,860,650,1940,,415 NE 94th St,Seattle,WA 98115,USA,-0.6493005078028726,0.03378194573698905,12.656989016542255
201,20140506T000000,575000,3,1.75,2130,6500,1.0,0,2.0,3.0,1170,960,1954,,2214 W Halladay St,Seattle,WA 98199,USA,0.04674267673788261,0.07115756317560312,13.262125319779487
202,20140506T000000,1225000,4,2.25,3490,6906,2.0,0,0.0,4.0,2280,1210,1928,,2560 39th Ave W,Seattle,WA 98199,USA,1.7798515445850034,0.16422077457226716,14.018451401960965
203,20140506T000000,280000,3,1.75,1630,11800,1.0,0,0.0,4.0,1630,0,1971,,12525 458th Ave SE,North Bend,WA 98045,USA,-0.7398221171311953,0.028921182618655596,12.542544882151386
204,20140506T000000,515000,3,2.5,1790,7167,2.0,0,0.0,3.0,1790,0,1989,,920 221st Ave NE,Sammamish,WA 98074,USA,-0.11323660337108239,0.06256711289283413,13.151922179645874
205,20140506T000000,513000,4,2.5,2000,5684,2.0,0,0.0,3.0,2000,0,1996,,9041 NE 160th Pl,Kenmore,WA 98028,USA,-0.11856924604138122,0.06228076455007516,13.148031124152906
206,20140506T000000,599000,4,2.25,2260,29930,2.0,0,0.0,4.0,1400,860,1977,,16022 SE 43rd St,Bellevue,WA 98006,USA,0.11073438878146862,0.07459374328871073,13.303016877097587
207,20140506T000000,685000,4,2.5,3030,7864,2.0,0,0.0,3.0,3030,0,1999,,24201 SE 1st Pl,Sammamish,WA 98074,USA,0.34003802360431845,0.08690672202734627,13.437174117244362
208,20140506T000000,365000,3,1.5,1310,8160,1.0,0,0.0,3.0,1310,0,1950,,13714 Ashworth Ave N,Seattle,WA 98133,USA,-0.513184803643495,0.04109098718591166,12.80765263256463
209,20140506T000000,518000,3,1.5,1430,8000,1.0,0,0.0,4.0,1430,0,1956,,2527 154th Ave SE,Bellevue,WA 98007,USA,-0.10523763936563414,0.06299663540697259,13.15773052124162
210,20140506T000000,762300,4,2.5,3880,14550,2.0,0,0.0,3.0,3880,0,1987,,22344 NE 31st St,Sammamish,WA 98074,USA,0.5461446628113684,0.09797408547498032,13.544095457976365
211,20140506T000000,1580000,4,3.25,3760,10920,1.5,0,0.0,5.0,2400,1360,1950,,5650 NE 55th St,Seattle,WA 98105,USA,2.7263956185630462,0.21504760541198367,14.27293540500315
212,20140506T000000,562000,5,2.25,3040,8111,2.0,0,0.0,3.0,3040,0,1984,,17649 NE 129th Pl,Redmond,WA 98052,USA,0.0120804993809402,0.06929629894766985,13.239257128875828
213,20140506T000000,530000,5,2.5,2910,9636,1.0,0,0.0,4.0,1690,1220,1964,,3250 165th Ave SE,Bellevue,WA 98008,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
214,20140506T000000,650000,5,3.5,3480,36615,2.0,0,0.0,4.0,2490,990,1983,,21809 SE 38th Pl,Issaquah,WA 98075,USA,0.24671677687408888,0.08189562602906436,13.38472764187182
215,20140506T000000,525000,3,2.5,2970,11985,1.0,0,0.0,3.0,1770,1200,1995,,21603 NE 29th St,Sammamish,WA 98074,USA,-0.08657339001958822,0.06399885460662896,13.17115354157376
216,20140506T000000,484000,2,1.75,1660,6000,1.0,0,0.0,3.0,1160,500,1942,,4711 University View Pl NE,Seattle,WA 98105,USA,-0.19589256476071432,0.05812871358007015,13.089840185698769
217,20140506T000000,725126,4,2.5,3200,12369,2.0,0,0.0,3.0,3200,0,1998,,14707 SE 84th St,Newcastle,WA 98059,USA,0.44702683349852396,0.09265172882811941,13.494100711839987
218,20140506T000000,360000,4,2.0,2680,18768,1.0,0,0.0,5.0,2680,0,1965,,31607-31633 44th Ave S,Auburn,WA 98001,USA,-0.526516410319242,0.04037511632901424,12.793859310432293
219,20140506T000000,78000,2,1.0,780,16344,1.0,0,0.0,1.0,780,0,1942,,4229 S 144th St,Tukwila,WA 98168,USA,-1.2784190268313775,0.0,11.26446410567173
220,20140506T000000,387000,3,1.0,1230,9568,1.0,0,0.0,5.0,1230,0,1962,,12116 SE 71st Pl,Newcastle,WA 98056,USA,-0.4545257342702077,0.04424081895626029,12.866179972011919
221,20140506T000000,483500,4,2.5,2740,45732,2.0,0,0.0,3.0,2740,0,1995,,15418 216th Ave NE,Woodinville,WA 98077,USA,-0.197225725428289,0.058057126494380405,13.088806593875486
222,20140506T000000,910000,3,3.5,3020,4082,2.0,0,0.0,3.0,2080,940,1954,2004.0,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,0.9399603240129372,0.11912091058772997,13.721199878493033
223,20140506T000000,465000,3,2.25,1970,11088,1.0,0,0.0,4.0,1180,790,1967,,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA,-0.24655267012855323,0.05540840432385997,13.049792684569493
224,20140506T000000,655500,4,3.5,3380,8330,2.0,0,0.0,3.0,3380,0,2000,,1703 NW 200th Ln,Shoreline,WA 98177,USA,0.26138154421741067,0.08268308397165151,13.393153582185892
225,20140506T000000,345000,3,1.0,1110,6250,1.0,0,0.0,3.0,1110,0,1956,,3230 NE 95th St,Seattle,WA 98115,USA,-0.5665112303464832,0.038227503758322,12.751299696013497
226,20140506T000000,533000,5,2.75,1800,3780,1.5,0,0.0,3.0,1400,400,1926,,7434 Winona Ave N,Seattle,WA 98103,USA,-0.06524281933839289,0.06514424797766484,13.186276703147982
227,20140506T000000,385000,3,1.75,1900,5520,1.0,0,0.0,3.0,1280,620,1982,,5215 32nd Ave S,Seattle,WA 98118,USA,-0.4598583769405066,0.04395447061350132,12.86099861326992
228,20140506T000000,675000,2,1.0,930,36478,1.0,0,2.0,3.0,930,0,1951,,4206 SE Newport Way,Bellevue,WA 98006,USA,0.31337481025282427,0.08547498031355144,13.422467969854667
229,20140506T000000,197000,3,1.75,1690,7735,1.0,0,0.0,4.0,1060,630,1976,,30020 43rd Pl S,Auburn,WA 98001,USA,-0.9611267879485969,0.017037726394158494,12.190959007720126
230,20140506T000000,485000,3,2.0,1420,4080,1.5,0,0.0,3.0,1420,0,1905,2013.0,720 N 80th St,Seattle,WA 98103,USA,-0.19322624342556488,0.05827188775144964,13.091904169919621
231,20140506T000000,1870000,5,4.0,4510,15175,2.0,0,0.0,3.0,4510,0,1969,2002.0,8300 SE 82nd St,Mercer Island,WA 98040,USA,3.499628805756377,0.25656811511203376,14.44144898883077
232,20140506T000000,295000,3,2.25,1980,8000,1.0,0,0.0,4.0,1560,420,1974,,31966 36th Ave SW,Federal Way,WA 98023,USA,-0.6998272971039541,0.03106879518934784,12.594730635321957
233,20140506T000000,499000,2,1.75,1170,2400,1.0,0,0.0,4.0,740,430,1903,,2112 N 50th St,Seattle,WA 98103,USA,-0.15589774473347306,0.0602763261507624,13.120361374733656
234,20140506T000000,1050000,3,2.5,2200,1970,2.0,0,0.0,3.0,1610,590,2008,,2516 Yale Ave E,Seattle,WA 98102,USA,1.3132453109338555,0.1391652945808576,13.864300722133706
235,20140506T000000,191000,3,1.5,800,8850,1.0,0,0.0,4.0,800,0,1959,,1003 SW 307th St,Federal Way,WA 98023,USA,-0.9771247159594934,0.016178681365881596,12.160028707028767
236,20140506T000000,500000,3,2.5,1480,1171,3.0,0,0.0,3.0,1480,0,2006,,135 25th Ave E,Seattle,WA 98112,USA,-0.15323142339832363,0.06041950032214188,13.122363377404328
237,20140506T000000,390000,5,3.75,2890,5000,1.0,0,0.0,3.0,1310,1580,2006,,3665 Renton Ave S,Seattle,WA 98144,USA,-0.44652677026475945,0.044670341470398736,12.873902018105829
238,20140506T000000,979000,3,2.5,2690,4047,3.0,0,0.0,3.0,2690,0,2014,,7000 23rd Ave NW,Seattle,WA 98117,USA,1.123936496138247,0.12899992841291433,13.794286921512647
239,20140506T000000,580000,4,3.25,3569,8327,2.0,0,0.0,3.0,3569,0,2013,,710 S 23rd St,Renton,WA 98055,USA,0.0600742834136297,0.07187343403250054,13.270783382522602
240,20140506T000000,369950,3,2.0,1270,1320,3.0,0,0.0,3.0,1270,0,2006,,8846 Midvale Ave N,Seattle,WA 98103,USA,-0.4999865130345053,0.041799699334240104,12.821123140353697
241,20140506T000000,1800000,5,5.0,4490,10279,2.0,0,0.0,3.0,3930,560,2013,,1435 104th Ave SE,Bellevue,WA 98004,USA,3.312986312295918,0.24654592311547,14.403297222866392
242,20140506T000000,776000,4,2.5,3040,6425,2.0,0,0.0,3.0,3040,0,2008,,16775 NE 86th Ct,Redmond,WA 98052,USA,0.5826732651029154,0.09993557162287924,13.561907799165356
243,20140507T000000,519950,3,2.25,1170,1249,3.0,0,0.0,3.0,1170,0,2014,,1749 NW 60th St,Seattle,WA 98107,USA,-0.10003831276209277,0.06327582504116258,13.161487932088379
244,20140507T000000,255000,5,2.25,2060,8632,1.0,0,0.0,3.0,1030,1030,1962,,105 SW 129th St,Burien,WA 98146,USA,-0.8064801505099307,0.025341828334168516,12.449018824140563
245,20140507T000000,495000,3,1.0,990,6000,1.0,0,0.0,3.0,990,0,1943,,5628 NE 59th St,Seattle,WA 98105,USA,-0.16656303007407072,0.05970362946524447,13.112313041550827
246,20140507T000000,510000,4,2.5,2430,5203,2.0,0,0.0,3.0,2430,0,2003,,1028 NE 153rd Ct,Shoreline,WA 98155,USA,-0.12656821004682947,0.06185124203593672,13.142166004700508
247,20140507T000000,1150000,4,4.0,4460,103382,2.0,0,0.0,3.0,4460,0,2001,,25823 NE 30th Ct,Redmond,WA 98053,USA,1.5798774444487973,0.15348271171880593,13.955272500339433
248,20140507T000000,253000,3,1.75,1250,10122,1.0,0,0.0,3.0,1250,0,1994,,25502 Kanasket Dr,Black Diamond,WA 98010,USA,-0.8118127931802296,0.02505547999140955,12.441144767709657
249,20140507T000000,503000,3,2.75,1540,6760,1.0,0,0.0,5.0,1210,330,1980,,9626 NE 129th Pl,Kirkland,WA 98034,USA,-0.14523245939287538,0.06084902283628033,13.128345449081877
250,20140507T000000,275000,3,2.5,1600,7000,2.0,0,0.0,4.0,1600,0,1993,,21326 SE 277th Pl,Maple Valley,WA 98038,USA,-0.7531537238069425,0.028205311761758174,12.524526376648708
251,20140507T000000,249000,3,1.0,1110,8423,1.0,0,0.0,3.0,1110,0,1952,,14613 6th Ave SW,Burien,WA 98166,USA,-0.8224780785208272,0.02448278330589161,12.425208175446844
252,20140507T000000,310000,3,1.75,1840,10723,1.0,0,0.0,4.0,1220,620,1974,,19313 140th Pl SE,Renton,WA 98058,USA,-0.6598324770767128,0.03321640776004009,12.644327576461329
253,20140507T000000,750000,3,2.75,2520,5401,1.0,0,0.0,4.0,1360,1160,1946,,2806 13th Ave W,Seattle,WA 98119,USA,0.5133489103890305,0.09621304316701268,13.527828485512494
254,20140507T000000,630000,3,2.5,2680,327135,2.0,0,0.0,3.0,2680,0,1995,,25339 SE 248th St,Ravensdale,WA 98051,USA,0.19339035017110054,0.0790321426014747,13.353475098367715
255,20140507T000000,599999,9,4.5,3830,6988,2.5,0,0.0,3.0,2450,1380,1938,,8809 Densmore Ave N,Seattle,WA 98103,USA,0.11339804379528289,0.07473677428591882,13.304683267530228
256,20140507T000000,758000,4,2.75,2410,9549,1.0,0,0.0,4.0,1780,630,1956,,10627 NE 45th St,Kirkland,WA 98033,USA,0.5346794810702259,0.09735843653804854,13.53843866462451
257,20140507T000000,248500,4,1.75,1720,10018,1.0,0,0.0,5.0,1720,0,1960,,16635 SE 268th St,Covington,WA 98042,USA,-0.8238112391884019,0.024411196220201874,12.423198124518821
258,20140507T000000,310000,3,1.75,2070,37904,1.0,0,0.0,4.0,1420,650,1973,,19654 116th Ave SE,Kent,WA 98031,USA,-0.6598324770767128,0.03321640776004009,12.644327576461329
259,20140507T000000,460000,3,2.0,1760,9055,2.0,0,0.0,4.0,1760,0,1985,,5003 159th Ct NE,Redmond,WA 98052,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
260,20140507T000000,675000,3,1.75,1680,10500,1.0,0,0.0,4.0,1680,0,1959,,4 128th Ave SE,Bellevue,WA 98005,USA,0.31337481025282427,0.08547498031355144,13.422467969854667
261,20140507T000000,526000,2,2.0,1550,2400,1.5,0,0.0,4.0,1550,0,1900,,3845 Whitman Ave N,Seattle,WA 98103,USA,-0.0839070686844388,0.06414202877800845,13.173056491719846
